,city,area,rooms,bathroom,parking_spaces,animal,furniture,hoa_(BRL),rent_amount_(BRL),property_tax_(BRL),fire_insurance_(BRL),target
2061,4.0,462.0,4.0,6.0,4.0,0.0,0.0,0.0,8000.0,1081.0,121.0,9.12728500366211
2062,4.0,150.0,2.0,1.0,0.0,0.0,1.0,180.0,2285.0,100.0,29.0,7.861341953277588
2063,1.0,350.0,2.0,2.0,2.0,0.0,1.0,0.0,4300.0,150.0,65.0,8.415382385253906
2064,4.0,260.0,4.0,5.0,4.0,0.0,0.0,3471.0,7500.0,0.0,96.0,9.312084197998047
2065,2.0,61.0,1.0,1.0,0.0,0.0,1.0,80.0,1100.0,160.0,17.0,7.213768482208252
2066,4.0,175.0,4.0,3.0,2.0,0.0,1.0,0.0,2890.0,0.0,44.0,7.984462738037109
2067,2.0,70.0,2.0,1.0,0.0,0.0,0.0,270.0,1800.0,23.0,27.0,7.659643173217773
2068,3.0,60.0,2.0,1.0,1.0,0.0,0.0,520.0,1500.0,80.0,20.0,7.659643173217773
2069,1.0,296.0,6.0,4.0,8.0,0.0,1.0,0.0,5200.0,375.0,79.0,8.640295028686523
2070,3.0,96.0,2.0,2.0,1.0,1.0,0.0,995.0,2900.0,109.0,38.0,8.304741859436035
2071,4.0,150.0,4.0,2.0,3.0,0.0,1.0,3030.0,7377.0,800.0,94.0,9.332646369934082
2072,4.0,375.0,4.0,4.0,3.0,0.0,1.0,0.0,6400.0,75.0,97.0,8.790725708007812
2073,1.0,70.0,3.0,1.0,1.0,0.0,1.0,600.0,1500.0,17.0,20.0,7.667625904083252
2074,4.0,127.0,4.0,3.0,2.0,0.0,1.0,1040.0,4930.0,472.0,63.0,8.78048038482666
2075,0.0,67.0,2.0,2.0,2.0,1.0,1.0,850.0,2800.0,0.0,38.0,8.21311092376709
2076,4.0,50.0,1.0,2.0,1.0,1.0,0.0,750.0,3300.0,214.0,42.0,8.367997169494629
2077,3.0,56.0,2.0,1.0,0.0,0.0,1.0,502.0,1500.0,0.0,20.0,7.6123366355896
2078,4.0,55.0,2.0,1.0,1.0,0.0,0.0,608.0,2100.0,84.0,27.0,7.944492340087891
2079,4.0,34.0,1.0,1.0,0.0,1.0,1.0,0.0,900.0,46.0,14.0,6.867974281311035
2080,1.0,68.0,2.0,1.0,0.0,1.0,1.0,498.0,930.0,48.0,12.0,7.3058600425720215
2081,4.0,80.0,2.0,1.0,0.0,1.0,1.0,400.0,1777.0,0.0,23.0,7.696667194366455
2082,1.0,120.0,3.0,1.0,1.0,1.0,1.0,650.0,1800.0,80.0,23.0,7.845416069030762
2083,1.0,50.0,1.0,1.0,1.0,1.0,1.0,718.0,1600.0,13.0,21.0,7.76344633102417
2084,1.0,78.0,2.0,2.0,1.0,0.0,1.0,432.0,1200.0,127.0,16.0,7.482119083404541
2085,3.0,90.0,2.0,2.0,1.0,0.0,1.0,880.0,3800.0,80.0,49.0,8.478452682495117
2086,0.0,320.0,5.0,4.0,6.0,1.0,1.0,0.0,8000.0,584.0,132.0,9.073030471801758
2087,3.0,560.0,5.0,6.0,4.0,0.0,1.0,2190.0,2633.0,1133.0,34.0,8.698013305664062
2088,3.0,25.0,1.0,1.0,0.0,0.0,1.0,600.0,1850.0,25.0,24.0,7.8240461349487305
2089,2.0,37.0,1.0,1.0,0.0,0.0,1.0,270.0,650.0,23.0,10.0,6.860663890838623
2090,3.0,95.0,3.0,1.0,0.0,0.0,1.0,1048.0,3600.0,283.0,47.0,8.512984275817871
2091,4.0,130.0,3.0,3.0,2.0,0.0,1.0,1400.0,1650.0,414.0,21.0,8.156510353088379
2092,0.0,270.0,5.0,4.0,6.0,0.0,1.0,0.0,3910.0,125.0,53.0,8.316055297851562
2093,0.0,40.0,1.0,1.0,0.0,1.0,1.0,0.0,650.0,59.0,11.0,6.580639362335205
2094,0.0,65.0,2.0,2.0,3.0,0.0,1.0,366.0,1450.0,110.0,20.0,7.574045181274414
2095,4.0,45.0,1.0,1.0,0.0,1.0,1.0,350.0,1015.0,33.0,13.0,7.252762317657471
2096,4.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,2060.0,0.0,27.0,7.6439619064331055
2097,4.0,720.0,4.0,5.0,5.0,0.0,1.0,6471.0,6500.0,3520.0,83.0,9.715409278869629
2098,0.0,80.0,3.0,2.0,2.0,0.0,0.0,280.0,2500.0,126.0,34.0,7.986505031585693
2099,0.0,90.0,2.0,1.0,0.0,0.0,1.0,0.0,1000.0,39.0,14.0,6.960347652435303
2100,4.0,60.0,1.0,2.0,0.0,0.0,1.0,0.0,1062.0,1.0,16.0,6.984716415405273
2101,0.0,45.0,1.0,1.0,1.0,1.0,0.0,1550.0,3400.0,198.0,46.0,8.555452346801758
2102,4.0,100.0,1.0,2.0,0.0,1.0,1.0,4320.0,3100.0,0.0,40.0,8.917445182800293
2103,0.0,553.0,4.0,6.0,3.0,1.0,1.0,2800.0,10870.0,1459.0,145.0,9.633710861206055
2104,4.0,250.0,4.0,3.0,2.0,0.0,1.0,0.0,3900.0,475.0,59.0,8.397282600402832
2105,1.0,92.0,3.0,2.0,3.0,0.0,1.0,643.0,3700.0,299.0,47.0,8.453187942504883
2106,4.0,98.0,1.0,2.0,0.0,0.0,0.0,3177.0,15000.0,130.0,191.0,9.825579643249512
2107,1.0,114.0,3.0,2.0,1.0,0.0,1.0,967.0,1400.0,176.0,18.0,7.848543643951416
2108,4.0,27.0,1.0,1.0,1.0,1.0,0.0,650.0,1900.0,59.0,25.0,7.876638412475586
2109,2.0,225.0,1.0,2.0,0.0,0.0,1.0,0.0,3500.0,218.0,63.0,8.238008499145508
2110,4.0,30.0,1.0,1.0,0.0,0.0,1.0,380.0,1700.0,0.0,22.0,7.651120185852051
2111,2.0,135.0,3.0,3.0,4.0,0.0,1.0,200.0,4000.0,0.0,59.0,8.357024192810059
2112,1.0,150.0,4.0,3.0,4.0,1.0,1.0,750.0,4000.0,334.0,61.0,8.545974731445312
2113,0.0,190.0,4.0,2.0,0.0,0.0,1.0,1000.0,5580.0,417.0,75.0,8.86404037475586
2114,2.0,47.0,1.0,1.0,1.0,1.0,0.0,400.0,2200.0,0.0,33.0,7.876258850097656
2115,3.0,120.0,3.0,1.0,1.0,0.0,1.0,0.0,1150.0,67.0,18.0,7.119635581970215
2116,4.0,90.0,3.0,2.0,1.0,0.0,1.0,900.0,2066.0,92.0,27.0,8.03463077545166
2117,4.0,350.0,4.0,5.0,2.0,1.0,0.0,0.0,7500.0,0.0,113.0,8.937744140625
2118,4.0,160.0,3.0,4.0,2.0,0.0,1.0,0.0,4300.0,209.0,65.0,8.428361892700195
2119,3.0,150.0,3.0,2.0,0.0,0.0,1.0,1800.0,2500.0,200.0,33.0,8.419360160827637
2120,3.0,35.0,1.0,1.0,0.0,0.0,1.0,790.0,2000.0,86.0,26.0,7.973499774932861
2121,2.0,25.0,1.0,1.0,0.0,1.0,1.0,0.0,550.0,0.0,9.0,6.32793664932251
2122,4.0,240.0,4.0,4.0,4.0,0.0,1.0,3250.0,13000.0,1121.0,165.0,9.772295951843262
2123,4.0,150.0,4.0,2.0,2.0,1.0,1.0,1700.0,4400.0,37.0,56.0,8.73133659362793
2124,3.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,700.0,0.0,10.0,6.566672325134277
2125,1.0,85.0,3.0,2.0,1.0,0.0,1.0,690.0,1341.0,110.0,6.0,7.672292232513428
2126,4.0,50.0,2.0,1.0,1.0,0.0,0.0,400.0,1900.0,0.0,15.0,7.747596740722656
2127,4.0,197.0,3.0,3.0,2.0,0.0,1.0,4200.0,6000.0,1375.0,77.0,9.363147735595703
2128,4.0,70.0,3.0,2.0,1.0,0.0,1.0,800.0,2800.0,67.0,36.0,8.217168807983398
2129,3.0,220.0,3.0,2.0,2.0,0.0,1.0,1850.0,3500.0,265.0,46.0,8.641532897949219
2130,0.0,270.0,4.0,3.0,2.0,0.0,1.0,1200.0,4800.0,241.0,64.0,8.74925708770752
2131,2.0,100.0,3.0,2.0,2.0,0.0,1.0,650.0,2499.0,92.0,37.0,8.095293998718262
2132,4.0,195.0,4.0,6.0,3.0,0.0,1.0,1400.0,8000.0,750.0,102.0,9.235130310058594
2133,4.0,160.0,3.0,3.0,2.0,0.0,1.0,0.0,4200.0,342.0,64.0,8.435332298278809
2134,4.0,470.0,4.0,6.0,3.0,0.0,1.0,0.0,7200.0,1134.0,109.0,9.041211128234863
2135,1.0,60.0,3.0,2.0,1.0,0.0,1.0,366.0,1200.0,0.0,16.0,7.367076873779297
2136,4.0,300.0,4.0,4.0,3.0,0.0,1.0,0.0,12900.0,584.0,194.0,9.523763656616211
2137,4.0,330.0,5.0,6.0,2.0,0.0,1.0,800.0,8950.0,250.0,114.0,9.221379280090332
2138,2.0,109.0,1.0,2.0,2.0,0.0,0.0,496.0,4300.0,87.0,63.0,8.506536483764648
2139,4.0,240.0,4.0,5.0,4.0,0.0,0.0,3700.0,12000.0,1000.0,153.0,9.732165336608887
2140,4.0,150.0,3.0,2.0,5.0,0.0,1.0,0.0,2300.0,260.0,35.0,7.861727237701416
2141,4.0,200.0,3.0,2.0,1.0,0.0,1.0,1750.0,4500.0,375.0,58.0,8.807472229003906
2142,0.0,140.0,4.0,3.0,1.0,0.0,1.0,475.0,2300.0,167.0,31.0,7.9976630210876465
2143,4.0,106.0,2.0,2.0,2.0,1.0,0.0,1170.0,10600.0,334.0,135.0,9.412546157836914
2144,2.0,92.0,2.0,2.0,1.0,0.0,0.0,645.0,2100.0,2610.0,31.0,8.591743469238281
2145,4.0,35.0,1.0,1.0,1.0,0.0,1.0,380.0,2200.0,100.0,28.0,7.904335021972656
2146,4.0,70.0,3.0,2.0,1.0,0.0,1.0,1200.0,2900.0,25.0,37.0,8.333991050720215
2147,4.0,74.0,2.0,1.0,2.0,0.0,0.0,1100.0,6600.0,424.0,84.0,9.012986183166504
2148,4.0,69.0,2.0,2.0,2.0,0.0,1.0,853.0,1900.0,210.0,25.0,8.002694129943848
2149,4.0,50.0,1.0,1.0,0.0,1.0,1.0,0.0,830.0,0.0,13.0,6.738152503967285
2150,2.0,450.0,5.0,3.0,6.0,0.0,1.0,0.0,4760.0,94.0,85.0,8.505120277404785
2151,3.0,68.0,2.0,1.0,0.0,0.0,1.0,593.0,1000.0,400.0,13.0,7.604396343231201
2152,4.0,71.0,1.0,1.0,1.0,0.0,1.0,1650.0,3000.0,238.0,39.0,8.50268840789795
2153,3.0,69.0,2.0,1.0,1.0,0.0,0.0,500.0,1370.0,56.0,18.0,7.573017120361328
2154,0.0,32.0,1.0,1.0,1.0,0.0,1.0,197.0,1500.0,126.0,20.0,7.519692420959473
2155,4.0,57.0,2.0,1.0,1.0,0.0,0.0,350.0,1800.0,50.0,23.0,7.707062721252441
2156,4.0,28.0,1.0,1.0,0.0,0.0,0.0,500.0,2200.0,72.0,28.0,7.937731742858887
2157,4.0,39.0,1.0,1.0,0.0,0.0,0.0,300.0,2000.0,0.0,26.0,7.752335071563721
2158,2.0,140.0,3.0,3.0,0.0,0.0,1.0,750.0,1700.0,125.0,25.0,7.863651275634766
2159,4.0,160.0,3.0,3.0,2.0,0.0,1.0,0.0,4500.0,209.0,68.0,8.471776962280273
2160,4.0,235.0,3.0,3.0,1.0,0.0,1.0,2585.0,5150.0,575.0,66.0,9.033245086669922
2161,4.0,171.0,3.0,2.0,1.0,0.0,1.0,1200.0,2200.0,300.0,28.0,8.223895072937012
2162,3.0,139.0,3.0,2.0,2.0,0.0,1.0,2047.0,6000.0,540.0,78.0,9.06716251373291
2163,0.0,160.0,4.0,3.0,2.0,0.0,1.0,763.0,2300.0,230.0,31.0,8.109225273132324
2164,1.0,60.0,2.0,1.0,1.0,0.0,1.0,485.0,800.0,60.0,11.0,7.213031768798828
2165,4.0,134.0,3.0,3.0,3.0,0.0,1.0,1680.0,2125.0,375.0,27.0,8.344742774963379
2166,0.0,70.0,2.0,1.0,1.0,0.0,1.0,897.0,1300.0,125.0,18.0,7.758333683013916
2167,3.0,57.0,2.0,1.0,0.0,0.0,1.0,100.0,1530.0,0.0,20.0,7.4091362953186035
2168,4.0,240.0,3.0,3.0,4.0,0.0,0.0,2600.0,5500.0,1834.0,70.0,9.210440635681152
2169,4.0,50.0,1.0,1.0,0.0,1.0,1.0,0.0,800.0,34.0,13.0,6.742880821228027
2170,3.0,120.0,3.0,2.0,1.0,0.0,1.0,1470.0,3550.0,190.0,46.0,8.567316055297852
2171,2.0,200.0,3.0,3.0,4.0,0.0,1.0,2900.0,1200.0,260.0,18.0,8.384575843811035
2172,4.0,572.0,6.0,6.0,4.0,0.0,0.0,0.0,7800.0,2359.0,118.0,9.238052368164062
2173,4.0,145.0,2.0,2.0,1.0,0.0,0.0,1463.0,4000.0,0.0,51.0,8.615226745605469
2174,0.0,70.0,2.0,1.0,2.0,1.0,1.0,80.0,1200.0,97.0,16.0,7.239932537078857
2175,3.0,85.0,2.0,2.0,1.0,0.0,0.0,3700.0,8000.0,659.0,104.0,9.43035888671875
2176,0.0,140.0,3.0,2.0,0.0,1.0,1.0,0.0,3000.0,202.0,40.0,8.084254264831543
2177,4.0,260.0,4.0,5.0,5.0,0.0,1.0,3000.0,12500.0,1667.0,159.0,9.760251998901367
2178,4.0,211.0,4.0,4.0,4.0,0.0,1.0,1800.0,3390.0,775.0,43.0,8.701013565063477
2179,1.0,58.0,2.0,1.0,1.0,0.0,1.0,280.0,650.0,0.0,9.0,6.845880031585693
2180,3.0,110.0,1.0,1.0,2.0,0.0,1.0,1936.0,4500.0,341.0,58.0,8.829957962036133
2181,4.0,72.0,2.0,2.0,0.0,0.0,1.0,820.0,1500.0,70.0,20.0,7.787796974182129
2182,4.0,700.0,4.0,7.0,8.0,0.0,1.0,0.0,45000.0,8750.0,677.0,10.904688835144043
2183,4.0,68.0,1.0,2.0,1.0,0.0,1.0,1040.0,6000.0,229.0,77.0,8.902047157287598
2184,3.0,100.0,3.0,3.0,2.0,0.0,1.0,1167.0,2700.0,95.0,35.0,8.293549537658691
2185,4.0,240.0,3.0,2.0,0.0,0.0,0.0,1717.0,6500.0,444.0,83.0,9.076237678527832
2186,3.0,104.0,3.0,1.0,0.0,0.0,1.0,784.0,3500.0,195.0,46.0,8.417593955993652
2187,1.0,70.0,1.0,1.0,1.0,0.0,0.0,290.0,1600.0,70.0,21.0,7.591861724853516
2188,4.0,67.0,1.0,1.0,1.0,0.0,0.0,920.0,2600.0,72.0,33.0,8.19588565826416
2189,0.0,160.0,4.0,2.0,5.0,0.0,0.0,0.0,3780.0,167.0,62.0,8.296546936035156
2190,0.0,64.0,3.0,1.0,0.0,1.0,1.0,215.0,1400.0,27.0,19.0,7.415777206420898
2191,4.0,140.0,3.0,3.0,5.0,1.0,0.0,2000.0,8000.0,710.0,102.0,9.28831958770752
2192,1.0,38.0,1.0,1.0,0.0,1.0,1.0,376.0,750.0,15.0,10.0,7.049254894256592
2193,4.0,34.0,1.0,1.0,0.0,0.0,1.0,372.0,2700.0,57.0,35.0,8.059907913208008
2194,4.0,54.0,2.0,1.0,0.0,0.0,1.0,535.0,2001.0,0.0,26.0,7.848933696746826
2195,4.0,54.0,1.0,1.0,1.0,1.0,0.0,1050.0,7200.0,250.0,92.0,9.058703422546387
2196,4.0,200.0,3.0,2.0,4.0,0.0,1.0,0.0,3500.0,500.0,53.0,8.307458877563477
2197,4.0,107.0,3.0,2.0,2.0,0.0,1.0,1122.0,2600.0,350.0,33.0,8.320204734802246
2198,3.0,70.0,2.0,2.0,0.0,0.0,1.0,879.0,1550.0,77.0,20.0,7.8347883224487305
2199,4.0,20.0,1.0,1.0,0.0,0.0,0.0,602.0,1800.0,130.0,23.0,7.846199035644531
2200,4.0,86.0,2.0,1.0,1.0,0.0,1.0,1002.0,2340.0,0.0,8.0,8.117013931274414
2201,3.0,30.0,1.0,1.0,1.0,0.0,1.0,0.0,1480.0,25.0,20.0,7.330405235290527
2202,2.0,108.0,3.0,2.0,1.0,0.0,0.0,826.0,2000.0,89.0,30.0,7.988203525543213
2203,4.0,250.0,4.0,3.0,4.0,0.0,1.0,0.0,2700.0,154.0,41.0,7.971085548400879
2204,4.0,80.0,2.0,1.0,0.0,0.0,1.0,740.0,2200.0,92.0,28.0,8.026496887207031
2205,3.0,73.0,2.0,1.0,1.0,0.0,1.0,1022.0,1100.0,0.0,15.0,7.667625904083252
2206,2.0,45.0,1.0,1.0,1.0,0.0,1.0,250.0,1205.0,72.0,18.0,7.34342622756958
2207,4.0,45.0,2.0,2.0,0.0,1.0,1.0,0.0,1650.0,84.0,25.0,7.473069190979004
2208,4.0,255.0,4.0,4.0,0.0,0.0,0.0,4000.0,2500.0,1484.0,32.0,8.989319801330566
2209,0.0,217.0,4.0,3.0,4.0,0.0,1.0,2644.0,6000.0,1177.0,80.0,9.200491905212402
2210,4.0,70.0,1.0,1.0,0.0,0.0,1.0,472.0,1870.0,0.0,24.0,7.769378662109375
2211,4.0,25.0,1.0,1.0,0.0,1.0,1.0,0.0,885.0,0.0,12.0,6.800169944763184
2212,2.0,110.0,3.0,3.0,0.0,0.0,1.0,400.0,3250.0,75.0,48.0,8.23589038848877
2213,4.0,80.0,2.0,2.0,1.0,0.0,1.0,1200.0,10000.0,109.0,127.0,9.344958305358887
2214,4.0,260.0,3.0,5.0,0.0,0.0,1.0,0.0,9000.0,634.0,136.0,9.187173843383789
2215,4.0,50.0,2.0,2.0,1.0,0.0,1.0,624.0,2700.0,82.0,35.0,8.143808364868164
2216,1.0,60.0,2.0,1.0,1.0,1.0,1.0,430.0,815.0,20.0,6.0,7.148345947265625
2217,4.0,400.0,3.0,6.0,6.0,0.0,0.0,0.0,6500.0,375.0,98.0,8.849944114685059
2218,4.0,113.0,2.0,1.0,1.0,0.0,1.0,1000.0,3000.0,50.0,39.0,8.316300392150879
2219,4.0,400.0,4.0,4.0,6.0,0.0,1.0,3900.0,8000.0,1750.0,102.0,9.5288667678833
2220,2.0,64.0,2.0,2.0,2.0,0.0,1.0,450.0,2250.0,50.0,33.0,7.931643962860107
2221,4.0,82.0,2.0,1.0,2.0,0.0,0.0,2020.0,3100.0,333.0,40.0,8.611412048339844
2222,4.0,65.0,2.0,1.0,3.0,0.0,1.0,800.0,2000.0,217.0,26.0,8.020927429199219
2223,2.0,128.0,4.0,3.0,2.0,0.0,1.0,1160.0,4900.0,409.0,88.0,8.788440704345703
2224,4.0,38.0,1.0,1.0,0.0,1.0,1.0,60.0,950.0,0.0,13.0,6.931471824645996
2225,1.0,175.0,3.0,2.0,0.0,1.0,1.0,0.0,2000.0,0.0,31.0,7.616775989532471
2226,4.0,107.0,3.0,3.0,2.0,0.0,1.0,1600.0,4500.0,417.0,58.0,8.791181564331055
2227,3.0,257.0,4.0,3.0,2.0,0.0,0.0,3250.0,3800.0,709.0,49.0,8.963031768798828
2228,4.0,35.0,1.0,1.0,1.0,1.0,0.0,550.0,3250.0,30.0,42.0,8.261784553527832
2229,4.0,463.0,4.0,7.0,6.0,0.0,1.0,0.0,12000.0,1264.0,181.0,9.506808280944824
2230,3.0,40.0,2.0,1.0,0.0,0.0,1.0,335.0,920.0,55.0,12.0,7.187657356262207
2231,0.0,297.0,4.0,2.0,3.0,0.0,1.0,2000.0,1870.0,209.0,15.0,8.317522048950195
2232,4.0,137.0,3.0,3.0,1.0,0.0,0.0,1247.0,5500.0,303.0,70.0,8.870803833007812
2233,3.0,35.0,1.0,1.0,0.0,1.0,1.0,498.0,1200.0,80.0,16.0,7.492760181427002
2234,3.0,128.0,3.0,3.0,1.0,0.0,0.0,950.0,3500.0,242.0,46.0,8.463581085205078
2235,0.0,59.0,2.0,1.0,1.0,0.0,1.0,190.0,1250.0,70.0,17.0,7.331715106964111
2236,3.0,400.0,4.0,4.0,2.0,0.0,1.0,634.0,11480.0,1357.0,175.0,9.520834922790527
2237,3.0,100.0,3.0,2.0,1.0,1.0,1.0,980.0,4500.0,125.0,58.0,8.641885757446289
2238,3.0,50.0,1.0,1.0,0.0,0.0,0.0,680.0,2200.0,85.0,29.0,8.00469970703125
2239,2.0,80.0,2.0,2.0,1.0,0.0,0.0,740.0,1900.0,120.0,28.0,7.933438301086426
2240,0.0,68.0,2.0,2.0,2.0,0.0,1.0,230.0,1650.0,154.0,22.0,7.629004001617432
2241,4.0,32.0,1.0,1.0,1.0,0.0,0.0,2000.0,2000.0,416.0,26.0,8.39908504486084
2242,3.0,161.0,3.0,3.0,3.0,0.0,1.0,1300.0,4500.0,640.0,58.0,8.779403686523438
2243,4.0,85.0,2.0,2.0,0.0,0.0,1.0,0.0,1700.0,0.0,26.0,7.454141139984131
2244,4.0,100.0,2.0,2.0,0.0,0.0,1.0,0.0,2500.0,274.0,38.0,7.942006587982178
2245,4.0,136.0,3.0,4.0,3.0,0.0,1.0,1400.0,5000.0,117.0,64.0,8.792094230651855
2246,4.0,362.0,4.0,5.0,2.0,0.0,1.0,0.0,7000.0,834.0,106.0,8.9797945022583
2247,4.0,276.0,3.0,3.0,4.0,0.0,0.0,3600.0,6500.0,1650.0,83.0,9.378478050231934
2248,3.0,22.0,1.0,1.0,0.0,1.0,1.0,50.0,1322.0,59.0,16.0,7.277938365936279
2249,2.0,60.0,2.0,1.0,0.0,0.0,1.0,114.0,980.0,42.0,15.0,7.049254894256592
2250,4.0,500.0,4.0,7.0,8.0,0.0,1.0,0.0,9250.0,1167.0,140.0,9.264923095703125
2251,2.0,65.0,1.0,1.0,1.0,0.0,1.0,426.0,980.0,38.0,15.0,7.286191940307617
2252,4.0,56.0,2.0,1.0,1.0,0.0,1.0,350.0,2600.0,0.0,33.0,8.001020431518555
2253,4.0,35.0,1.0,1.0,1.0,1.0,0.0,300.0,2840.0,10.0,36.0,8.066835403442383
2254,2.0,98.0,3.0,2.0,2.0,1.0,1.0,700.0,2550.0,100.0,38.0,8.128290176391602
2255,4.0,45.0,1.0,1.0,0.0,1.0,1.0,0.0,950.0,30.0,15.0,6.903747081756592
2256,2.0,48.0,2.0,1.0,1.0,0.0,1.0,300.0,800.0,35.0,12.0,7.0457763671875
2257,1.0,48.0,1.0,1.0,1.0,0.0,0.0,490.0,1500.0,42.0,20.0,7.6270575523376465
2258,4.0,114.0,2.0,3.0,1.0,0.0,0.0,902.0,7010.0,167.0,89.0,9.008101463317871
2259,0.0,197.0,4.0,2.0,3.0,0.0,1.0,850.0,4250.0,400.0,57.0,8.622993469238281
2260,0.0,200.0,4.0,1.0,2.0,0.0,1.0,345.0,2500.0,209.0,34.0,8.035602569580078
2261,0.0,110.0,3.0,2.0,0.0,0.0,1.0,0.0,2500.0,0.0,41.0,7.8407063484191895
2262,4.0,300.0,2.0,4.0,2.0,0.0,1.0,0.0,6000.0,419.0,91.0,8.781248092651367
2263,0.0,120.0,3.0,1.0,1.0,1.0,1.0,1140.0,1900.0,140.0,26.0,8.073091506958008
2264,2.0,40.0,1.0,1.0,0.0,0.0,0.0,370.0,1084.0,46.0,16.0,7.324490070343018
2265,4.0,92.0,2.0,1.0,1.0,1.0,0.0,690.0,3950.0,0.0,51.0,8.453614234924316
2266,4.0,140.0,3.0,2.0,2.0,0.0,1.0,1640.0,5500.0,583.0,70.0,8.961109161376953
2267,4.0,244.0,4.0,3.0,4.0,0.0,1.0,3460.0,7000.0,1000.0,89.0,9.354527473449707
2268,2.0,59.0,2.0,1.0,0.0,0.0,1.0,326.0,1000.0,42.0,15.0,7.232733249664307
2269,3.0,35.0,1.0,1.0,0.0,0.0,1.0,0.0,791.0,30.0,11.0,6.725033760070801
2270,4.0,120.0,3.0,2.0,3.0,0.0,1.0,1400.0,2000.0,292.0,26.0,8.221210479736328
2271,4.0,248.0,4.0,5.0,4.0,1.0,1.0,2500.0,9100.0,250.0,116.0,9.390242576599121
2272,4.0,63.0,2.0,2.0,1.0,0.0,1.0,783.0,1690.0,27.0,22.0,7.8332037925720215
2273,4.0,45.0,1.0,1.0,1.0,0.0,1.0,694.0,1800.0,172.0,23.0,7.89729642868042
2274,4.0,129.0,2.0,3.0,2.0,0.0,0.0,1100.0,2376.0,334.0,38.0,8.255568504333496
2275,4.0,300.0,3.0,3.0,8.0,0.0,1.0,0.0,4675.0,400.0,71.0,8.54616928100586
2276,4.0,29.0,1.0,1.0,1.0,1.0,0.0,650.0,2200.0,118.0,28.0,8.005367279052734
2277,0.0,100.0,3.0,2.0,1.0,0.0,1.0,745.0,1300.0,119.0,18.0,7.688455581665039
2278,4.0,153.0,4.0,3.0,3.0,0.0,1.0,2500.0,5500.0,700.0,70.0,9.079206466674805
2279,1.0,87.0,2.0,1.0,1.0,0.0,1.0,780.0,1200.0,52.0,16.0,7.625107288360596
2280,4.0,75.0,1.0,1.0,2.0,0.0,0.0,976.0,7000.0,323.0,89.0,9.034676551818848
2281,3.0,300.0,4.0,4.0,2.0,0.0,1.0,4100.0,12750.0,1334.0,165.0,9.817439079284668
2282,2.0,48.0,1.0,1.0,0.0,0.0,1.0,340.0,700.0,300.0,11.0,7.2093400955200195
2283,4.0,56.0,2.0,2.0,1.0,0.0,1.0,500.0,2000.0,0.0,26.0,7.8347883224487305
2284,1.0,71.0,2.0,1.0,1.0,0.0,1.0,670.0,977.0,114.0,13.0,7.481555938720703
2285,4.0,84.0,4.0,1.0,3.0,1.0,1.0,1914.0,6000.0,804.0,77.0,9.082052230834961
2286,4.0,208.0,3.0,4.0,3.0,1.0,1.0,0.0,3490.0,476.0,53.0,8.299036979675293
2287,4.0,100.0,1.0,2.0,1.0,1.0,1.0,1520.0,6000.0,348.0,77.0,8.980423927307129
2288,4.0,84.0,3.0,2.0,2.0,0.0,0.0,540.0,2200.0,71.0,28.0,7.951559543609619
2289,4.0,145.0,4.0,3.0,2.0,0.0,1.0,1644.0,4800.0,500.0,61.0,8.854521751403809
2290,4.0,300.0,4.0,3.0,2.0,0.0,0.0,0.0,15000.0,1040.0,226.0,9.697139739990234
2291,4.0,65.0,2.0,2.0,1.0,1.0,0.0,980.0,6000.0,250.0,77.0,8.896724700927734
2292,4.0,27.0,1.0,1.0,0.0,1.0,1.0,0.0,836.0,0.0,13.0,6.745236396789551
2293,3.0,102.0,3.0,2.0,1.0,0.0,1.0,1900.0,1350.0,140.0,18.0,8.134174346923828
2294,1.0,60.0,2.0,1.0,1.0,1.0,0.0,385.0,2848.0,64.0,37.0,8.112228393554688
2295,2.0,60.0,1.0,1.0,0.0,0.0,1.0,230.0,1286.0,70.0,19.0,7.3815016746521
2296,3.0,50.0,1.0,1.0,0.0,0.0,1.0,520.0,1620.0,0.0,21.0,7.678789138793945
2297,4.0,97.0,3.0,1.0,1.0,0.0,1.0,762.0,2300.0,25.0,30.0,8.044946670532227
2298,4.0,52.0,1.0,2.0,1.0,0.0,1.0,1100.0,5000.0,210.0,64.0,8.760139465332031
2299,4.0,373.0,4.0,4.0,3.0,0.0,1.0,4500.0,12750.0,1417.0,162.0,9.843259811401367
2300,4.0,157.0,4.0,3.0,2.0,0.0,1.0,0.0,6608.0,492.0,100.0,8.881975173950195
2301,1.0,68.0,3.0,1.0,1.0,0.0,1.0,555.0,1100.0,50.0,14.0,7.450079441070557
2302,4.0,172.0,4.0,4.0,3.0,0.0,0.0,1650.0,8800.0,890.0,112.0,9.345831871032715
2303,4.0,64.0,2.0,2.0,2.0,1.0,1.0,865.0,3500.0,0.0,45.0,8.391857147216797
2304,3.0,41.0,1.0,1.0,0.0,0.0,1.0,800.0,1700.0,85.0,22.0,7.866338729858398
2305,3.0,106.0,2.0,2.0,1.0,0.0,1.0,900.0,2850.0,296.0,37.0,8.314831733703613
2306,0.0,150.0,4.0,2.0,3.0,0.0,0.0,900.0,3300.0,340.0,44.0,8.430545806884766
2307,0.0,135.0,4.0,2.0,2.0,0.0,1.0,450.0,3500.0,117.0,47.0,8.322394371032715
